sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,StateofUtah_Choice1,StateofUtah_Choice2,StateofUtah_Choice3,StateofUtah_Choice4,StateofUtah_Choice5,StateofUtah_Choice6,StateofUtah_Choice7,StateofUtah_Choice8,StateofUtah_Choice9,StateofUtah_Choice10,StateofUtah_Choice11,StateofUtah_Choice12,StateofUtah_Choice13,StateofUtah_Choice14,StateofUtah_Choice15,WorkplacePerks_1,WorkplacePerks_2,WorkplacePerks_3,WorkplacePerks_4,WorkplacePerks_5,Zip,Gender,Dependents,Education,Age,workExperience,effectivelyServes,employmentOpportunities,benefits,StateofUtah_Fit,Salary_10% below industry average_Rescaled_Utility,Salary_Industry average_Rescaled_Utility,Salary_10% above industry average_Rescaled_Utility,Flexability_100% on-site hours 0% work at home_Rescaled_Utility,Flexability_75% on-site hours 25% work at home_Rescaled_Utility,Flexability_50% on-site hours 50% work at home_Rescaled_Utility,Flexability_25% on-site hours 75% work at home_Rescaled_Utility,Core_Health Care_Rescaled_Utility,Core_Company Retirement Plan_Rescaled_Utility,Core_Personal sick/vacation leave_Rescaled_Utility,Perks_Childcare credit_Rescaled_Utility,Perks_Tuition assistance_Rescaled_Utility,Perks_Paid parental/family leave_Rescaled_Utility,Perks_Paid professional develop_Rescaled_Utility,Stability_High Stability_Rescaled_Utility,Stability_Low Stability_Rescaled_Utility,Growth_High Growth_Rescaled_Utility,Growth_Low Growth_Rescaled_Utility,Salary_Importance,Flexability_Importance,Core_Importance,Perks_Importance,Stability_Importance,Growth_Importance
495,15 Feb 2020 - 14:10:31 MST,15 Feb 2020 - 14:18:30 MST,0h 7m 59s,0h 7m 56s,1581801031,1581801510,1,5,,Terminate1,1,Windows 10.0,Opera 66.0.3515.72,,1500,,3,3,3,2,3,3,3,1,3,1,2,2,3,3,1,4,2,5,3,1,84112,1,2,5,1,1,3,2,2,0.542135829,-103.3256343,40.24157099,63.08406329,-33.92043981,-3.086380944,36.73516905,0.271651703,-28.50119607,10.56157934,17.93961672,-0.325584496,-56.87495591,24.70722769,32.49331272,91.33390023,-91.33390023,22.22890584,-22.22890584,0.277349496,0.117759348,0.077401355,0.148947114,0.304446334,0.074096353
496,15 Feb 2020 - 14:21:52 MST,15 Feb 2020 - 14:25:03 MST,0h 3m 11s,0h 3m 10s,1581801712,1581801903,1,5,,Terminate1,1,Mac OS X 10.14.6,Safari 13.0.4,,1920,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,5,92335,1,2,2,1,2,2,1,1,0.216267564,-4.611646936,33.01846857,-28.40682164,92.18341753,-40.51062926,75.69649729,-127.3692856,-46.46051954,5.062917027,41.39760251,-17.00397674,-11.98741959,-7.708465216,36.69986155,-32.13720398,32.13720398,56.5928192,-56.5928192,0.102375484,0.365921172,0.146430203,0.089506397,0.107124013,0.188642731
497,15 Feb 2020 - 14:27:17 MST,15 Feb 2020 - 14:32:00 MST,0h 4m 43s,0h 4m 38s,1581802037,1581802320,1,5,,Terminate1,1,,Safari 604.1,,375,,2,2,2,1,1,1,3,2,2,1,2,1,1,2,1,3,2,4,1,5,97601,2,2,5,1,1,1,1,1,0.51441618,-124.1770307,-51.47682666,175.6538574,16.45305527,-48.84170103,62.94255024,-30.55390448,4.938612127,-2.633088823,-2.305523304,72.25848838,-44.47576991,-42.85123022,15.06851174,21.74530735,-21.74530735,10.29414335,-10.29414335,0.499718147,0.186307085,0.012619502,0.194557097,0.072484358,0.034313811
498,15 Feb 2020 - 14:47:04 MST,15 Feb 2020 - 14:50:22 MST,0h 3m 18s,0h 3m 16s,1581803224,1581803422,1,5,,Terminate1,1,Windows 10.0,Firefox 68.0,,1504,,2,1,1,1,3,3,2,1,2,1,2,2,1,3,3,5,4,2,3,1,90275,1,2,5,2,2,2,2,2,0.406006361,-56.47923089,-8.912714262,65.39194515,-122.3315437,29.36644645,-36.27586301,129.2409602,-29.74081931,72.065738,-42.3249187,-13.04971679,16.16809157,-12.23831062,9.119935848,31.88261657,-31.88261657,9.591310931,-9.591310931,0.203118627,0.419287507,0.190651094,0.048696347,0.106275389,0.031971036
499,15 Feb 2020 - 14:50:46 MST,15 Feb 2020 - 14:54:29 MST,0h 3m 43s,0h 3m 39s,1581803446,1581803669,1,5,,Terminate1,1,Windows 10.0,Chrome 79.0.3945.130,,914,,1,3,2,1,2,3,1,3,1,2,3,3,3,2,3,4,3,5,1,2,2861,1,2,5,2,2,3,2,2,0.586548178,-15.81960221,-39.7996977,55.61929991,-53.59565957,27.28882424,-21.16105792,47.46789325,15.71661406,-17.96221414,2.24560008,-18.68944859,28.44983593,-16.31968571,6.559298375,112.3144445,-112.3144445,49.03522393,-49.03522393,0.159031663,0.168439255,0.05613138,0.078565474,0.374381482,0.163450746
500,15 Feb 2020 - 15:10:29 MST,15 Feb 2020 - 15:17:04 MST,0h 6m 35s,0h 6m 30s,1581804629,1581805024,1,5,,Terminate1,1,Windows 10.0,Chrome 80.0.3987.106,,1366,,2,3,3,1,1,3,2,2,1,1,2,3,2,1,3,3,1,5,2,4,43701,2,1,5,1,2,2,2,2,0.476830774,-70.41655281,-18.53807661,88.95462941,-35.98676016,-19.95503057,27.49245408,28.44933665,3.26776416,-26.27592964,23.00816548,-20.62645795,-90.74743238,89.81230491,21.56158542,58.23119988,-58.23119988,14.9432444,-14.9432444,0.265618637,0.107393495,0.082140159,0.300932895,0.194104,0.049810815
501,15 Feb 2020 - 15:30:39 MST,15 Feb 2020 - 15:41:51 MST,0h 11m 12s,0h 11m 9s,1581805839,1581806511,1,5,,Terminate1,1,Chrome OS,Chrome 69.0.3497.120,,1366,,2,1,2,2,1,1,3,1,2,2,3,1,2,3,1,5,3,4,1,2,32303,2,2,3,1,2,2,2,2,0.514488077,-115.169077,28.8235026,86.3455744,28.01898849,-14.33872385,-3.544588784,-10.13567586,-16.38489029,8.878098279,7.506792008,25.85769212,18.9530777,5.853212079,-50.6639819,57.54544069,-57.54544069,69.62604615,-69.62604615,0.335857752,0.070596187,0.042104981,0.127536123,0.191818136,0.232086821
502,15 Feb 2020 - 15:43:09 MST,15 Feb 2020 - 15:43:09 MST,0h 0m 0s,0h 0m 0s,1581806589,1581806589,1,2,,Text1,1,Android 9,Chrome 71.0.3578.99,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,15 Feb 2020 - 16:42:04 MST,15 Feb 2020 - 16:44:30 MST,0h 2m 26s,0h 2m 21s,1581810124,1581810270,1,5,,Terminate1,1,Windows 10.0,Chrome 79.0.3945.130,,1920,,2,1,3,3,2,2,2,2,2,2,3,3,1,2,2,2,3,5,1,4,33544,1,1,3,1,2,1,2,2,0.505994435,-14.25011525,28.44422227,-14.19410703,-26.87885302,-112.3033031,96.94790923,42.23424691,6.469801717,-19.04593678,12.57613507,-10.46073173,22.46293313,-9.731985773,-2.270215627,17.94375333,-17.94375333,123.8106034,-123.8106034,0.071157229,0.348752021,0.052703453,0.054872775,0.059812511,0.412702011
504,15 Feb 2020 - 16:56:07 MST,15 Feb 2020 - 17:05:15 MST,0h 9m 8s,0h 9m 7s,1581810967,1581811515,1,5,,Terminate1,1,Windows 10.0,Chrome 80.0.3987.106,,1536,,3,2,2,3,1,2,2,1,3,2,1,2,2,2,1,5,1,2,3,4,85635,2,1,4,2,3,2,2,2,0.530796797,-35.91163205,-11.6520363,47.56366835,-86.11694584,-53.56363774,68.95964263,70.72094095,19.91608713,-32.99865395,13.08256682,30.06959657,-15.81887929,-33.45512648,19.2044092,74.11149175,-74.11149175,47.5121826,-47.5121826,0.139125501,0.261396478,0.088191235,0.105874538,0.247038306,0.158373942
505,15 Feb 2020 - 18:03:11 MST,15 Feb 2020 - 18:06:28 MST,0h 3m 17s,0h 3m 16s,1581814991,1581815188,1,5,,Terminate1,1,Windows 10.0,Chrome 80.0.3987.87,,1280,,1,1,1,3,2,1,1,2,1,3,1,2,2,1,1,5,4,3,2,1,10009,2,2,5,1,1,2,1,1,0.409415502,-82.53424706,19.13397594,63.40027112,-8.124080987,34.66120024,-22.18194258,-4.355176674,12.15577661,-45.93028444,33.77450783,-10.74922626,-43.28107176,-10.91086778,64.9411658,41.10529,-41.10529,63.5423646,-63.5423646,0.243224197,0.094738571,0.13284132,0.180370396,0.137017633,0.211807882
506,15 Feb 2020 - 19:24:14 MST,15 Feb 2020 - 19:26:58 MST,0h 2m 44s,0h 2m 41s,1581819854,1581820018,1,5,,Terminate1,1,Windows 10.0,Chrome 79.0.3945.130,,1366,,2,2,1,2,3,2,3,3,3,3,2,3,2,2,1,5,1,2,3,4,40206,2,2,6,2,3,2,2,2,0.535252524,-114.7719039,-50.61206391,165.3839678,-29.78937825,-0.015713961,-12.9273216,42.73241382,2.661178176,-8.468605408,5.807427232,22.69193751,-18.52416457,28.87402028,-33.04179321,36.29290388,-36.29290388,49.27234117,-49.27234117,0.466926453,0.120869653,0.023793388,0.103193022,0.120976346,0.164241137
507,15 Feb 2020 - 19:49:23 MST,15 Feb 2020 - 19:53:24 MST,0h 4m 1s,0h 3m 58s,1581821363,1581821604,1,5,,Terminate1,1,Windows 10.0,Chrome 80.0.3987.106,,1366,,1,2,3,1,1,3,1,3,3,2,1,3,3,2,3,2,1,5,3,4,30322,1,2,6,2,3,3,1,1,0.613632286,-35.58555146,30.84770766,4.737843805,15.09335568,-21.49520523,21.38860754,-14.98675798,-0.9479665,-18.5343332,19.4822997,1.963852861,-28.74716074,78.48005151,-51.69674363,97.41530109,-97.41530109,63.82944896,-63.82944896,0.110722099,0.071473021,0.063361055,0.216961325,0.32471767,0.21276483
508,15 Feb 2020 - 20:47:16 MST,15 Feb 2020 - 20:50:24 MST,0h 3m 8s,0h 3m 6s,1581824836,1581825024,1,5,,Terminate1,1,Windows 10.0,Chrome 79.0.3945.130,,1920,,2,2,2,3,3,1,1,3,3,2,2,2,2,1,3,3,2,4,1,5,21230,1,2,5,2,1,2,2,2,0.471014109,-113.1056482,16.27257886,96.83306938,-90.89465686,29.06460874,3.847081214,57.98296691,32.84942836,-27.77285382,-5.076574542,-36.10437664,40.41964344,-10.02898292,5.713716115,38.23148965,-38.23148965,13.78718852,-13.78718852,0.349897863,0.248129373,0.101037137,0.127540033,0.127438299,0.045957295
509,15 Feb 2020 - 21:34:30 MST,15 Feb 2020 - 21:41:04 MST,0h 6m 34s,0h 6m 32s,1581827670,1581828064,1,5,,Terminate1,1,Windows 10.0,Chrome 80.0.3987.106,,1920,,1,2,2,2,1,3,1,2,1,2,3,3,2,2,1,4,5,3,2,1,62901,2,2,2,2,2,3,1,1,0.607757508,-28.65169117,16.24495303,12.40673814,10.62979686,-28.05462317,27.28331925,-9.858492938,20.67820526,-42.95421696,22.2760117,-51.52220767,-18.320968,51.65609005,18.18708563,102.692307,-102.692307,62.98613647,-62.98613647,0.07482774,0.092229904,0.108717048,0.17196383,0.34230769,0.209953788
510,15 Feb 2020 - 21:39:58 MST,15 Feb 2020 - 21:42:57 MST,0h 2m 59s,0h 2m 58s,1581827998,1581828177,1,5,,Terminate1,1,Mac OS X 10.15.3,Safari 13.0.5,,1324,,3,1,2,1,1,1,2,2,1,3,2,2,2,1,1,5,4,2,3,1,43055,2,2,4,1,2,3,2,2,0.404990202,15.54422981,22.61308792,-38.15731774,-56.4474162,20.59961245,94.83814873,-58.99034499,33.58840543,-22.92118301,-10.66722242,-62.82276229,5.580205183,15.68527712,41.55727999,42.03889305,-42.03889305,70.2168419,-70.2168419,0.101284009,0.256380823,0.094182647,0.173966737,0.140129644,0.23405614
511,15 Feb 2020 - 22:08:07 MST,15 Feb 2020 - 23:40:16 MST,1h 32m 9s,1h 32m 5s,1581829687,1581835216,1,5,,Terminate1,1,Windows 10.0,Chrome 80.0.3987.106,,1920,,2,3,3,1,1,3,2,3,2,2,2,2,2,1,3,1,3,2,4,5,11373,1,2,5,1,2,2,2,2,0.266720012,40.71257957,-8.923938296,-31.78864127,50.82569127,-13.74215689,2.608228725,-39.6917631,76.91394744,-13.19446559,-63.71948186,-26.92029583,4.663897323,27.69334716,-5.436948653,54.95408085,-54.95408085,65.91304539,-65.91304539,0.120835368,0.150862424,0.234389049,0.091022738,0.18318027,0.219710151
512,15 Feb 2020 - 23:28:38 MST,15 Feb 2020 - 23:34:53 MST,0h 6m 15s,0h 6m 14s,1581834518,1581834893,1,5,,Terminate1,1,,Safari 604.1,,375,,3,3,3,1,3,1,2,2,2,1,1,1,2,3,1,4,5,3,2,1,76708,2,2,3,1,1,3,1,1,0.498677605,-141.4302753,-21.72631248,163.1565878,-39.94500419,-43.07915824,15.14396842,67.88019401,34.7507033,-48.22386042,13.47315712,-35.87091608,6.201282314,-10.20912981,39.87876358,7.925688168,-7.925688168,4.939082439,-4.939082439,0.507644772,0.184932254,0.13829094,0.126249466,0.026418961,0.016463608
513,15 Feb 2020 - 23:40:13 MST,15 Feb 2020 - 23:45:51 MST,0h 5m 38s,0h 5m 34s,1581835213,1581835551,1,5,,Terminate1,1,Mac OS X 10.15.3,Chrome 79.0.3945.130,,689,,3,2,1,1,1,2,2,3,2,3,2,2,2,3,1,5,2,1,3,4,44074,2,2,3,1,1,1,1,1,0.593146076,-21.23891018,-18.85600296,40.09491314,-26.2232712,21.13536371,33.42260524,-28.33469774,-5.543150302,39.12006112,-33.57691081,32.25444925,12.11925723,27.84826764,-72.22197411,113.3803547,-113.3803547,36.48738454,-36.48738454,0.102223039,0.102928838,0.12116162,0.174127372,0.377934516,0.121624615
514,16 Feb 2020 - 01:53:20 MST,16 Feb 2020 - 01:58:54 MST,0h 5m 34s,0h 5m 29s,1581843200,1581843534,1,5,,Terminate1,1,Windows 10.0,Firefox 72.0,,830,,1,3,1,3,1,2,1,1,1,3,3,1,2,2,2,5,4,3,1,2,90034,1,2,2,1,2,2,2,2,0.602661143,-54.39753251,0.559463227,53.83806928,-42.60266859,-7.939809105,57.17143032,-6.628952619,-0.51008882,10.70589748,-10.19580866,-44.45729884,-38.46669027,27.1106492,55.81333992,95.20057548,-95.20057548,40.20840172,-40.20840172,0.18039267,0.166290165,0.034836177,0.167117731,0.317335252,0.134028006
515,16 Feb 2020 - 02:43:09 MST,16 Feb 2020 - 02:46:42 MST,0h 3m 33s,0h 3m 29s,1581846189,1581846402,1,5,,Terminate1,1,Android 10,Chrome 80.0.3987.87,,412,,2,2,3,1,3,3,2,2,3,2,1,3,2,3,1,4,5,3,2,1,19036,1,2,3,1,2,2,2,1,0.366367273,-30.68124994,12.19796936,18.48328058,-105.4569922,-44.12997372,-1.827871721,151.4148376,34.94522703,-25.68964244,-9.255584588,32.07004147,-40.10677999,-26.46540807,34.5021466,23.25626985,-23.25626985,56.10365195,-56.10365195,0.081940884,0.428119716,0.101058116,0.124348211,0.077520899,0.187012173
516,16 Feb 2020 - 07:08:19 MST,16 Feb 2020 - 07:14:05 MST,0h 5m 46s,0h 5m 42s,1581862099,1581862445,1,5,,Terminate1,1,Mac OS X 10.15.2,Safari 13.0.4,,1264,,2,2,2,2,3,1,3,3,1,3,3,3,1,2,3,2,1,3,4,5,20037,2,2,5,2,1,1,2,2,0.623055418,-94.43161323,1.746864262,92.68474897,-7.78738465,16.79844053,-9.428324092,0.417268213,11.35387637,-6.563308887,-4.790567483,-53.4586359,-11.79842668,20.76631037,44.49075221,87.31502696,-87.31502696,48.08012294,-48.08012294,0.311860604,0.043711274,0.029861975,0.16324898,0.29105009,0.160267076
517,16 Feb 2020 - 07:13:25 MST,16 Feb 2020 - 07:19:51 MST,0h 6m 26s,0h 6m 24s,1581862405,1581862791,1,5,,Terminate1,1,Mac OS X 10.12,Firefox 72.0,,1436,,3,3,2,2,3,2,2,1,2,3,3,3,2,2,1,4,1,5,2,3,89118,2,1,5,2,1,2,2,2,0.560510196,-105.6775041,39.58528675,66.09221737,11.57422921,-34.99969183,30.42162295,-6.996160323,13.93862408,-22.77485639,8.836232311,-37.36752536,46.94392728,6.707224751,-16.28362668,47.29471044,-47.29471044,73.59730487,-73.59730487,0.286282869,0.109035525,0.061189134,0.140519088,0.157649035,0.24532435
518,16 Feb 2020 - 07:15:20 MST,16 Feb 2020 - 07:18:49 MST,0h 3m 29s,0h 3m 27s,1581862520,1581862729,1,5,,Terminate1,1,Mac OS X 10.10.5,Chrome 79.0.3945.88,,1438,,1,2,3,2,2,3,3,2,1,2,2,1,2,3,1,5,4,3,2,1,89147,2,2,4,1,2,1,1,1,0.482672371,-29.61876364,14.34441795,15.27434568,39.20630388,-28.62895121,-28.34224982,17.76489714,8.937747235,-27.32251093,18.38476369,-128.3383051,-27.29556617,64.59779115,91.0360801,61.14676548,-61.14676548,49.94822242,-49.94822242,0.074821849,0.113058758,0.076178791,0.365623975,0.203822552,0.166494075
519,16 Feb 2020 - 07:40:21 MST,16 Feb 2020 - 07:43:35 MST,0h 3m 14s,0h 3m 12s,1581864021,1581864215,1,5,,Terminate1,1,Windows 8.1,Chrome 80.0.3987.106,,1920,,2,1,1,2,2,1,2,2,1,3,3,1,3,2,1,5,4,2,3,1,65804,3,2,3,2,2,3,1,1,0.461219084,14.32997939,-9.342160109,-4.987819282,-94.21081353,-53.45843428,32.08908722,115.5801606,14.20601081,-5.505769083,-8.700241725,27.27714691,11.55955645,-2.181241847,-36.65546152,139.4960372,-139.4960372,0.352975521,-0.352975521,0.039453566,0.349651624,0.038177088,0.106554347,0.464986791,0.001176585
520,16 Feb 2020 - 07:52:07 MST,16 Feb 2020 - 07:58:25 MST,0h 6m 18s,0h 6m 15s,1581864727,1581865105,1,5,,Terminate1,1,Android 9,Chrome 80.0.3987.87,,360,,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,1,6705,1,1,6,1,2,2,2,2,0.162682548,61.41130117,-79.49126386,18.0799627,116.9325739,-11.26257847,-143.9115602,38.24156471,45.90506702,-21.98138538,-23.92368163,-36.08696906,-2.26770461,8.126695389,30.22797828,15.24669905,-15.24669905,-15.8081034,15.8081034,0.234837608,0.434740223,0.116381248,0.110524912,0.05082233,0.052693678
521,16 Feb 2020 - 08:34:30 MST,16 Feb 2020 - 08:35:59 MST,0h 1m 29s,0h 1m 25s,1581867270,1581867359,1,5,,Terminate1,1,Android 8.1.0,Chrome 80.0.3987.87,,1280,,1,2,1,1,1,2,2,2,2,1,2,2,1,1,1,4,5,3,2,1,32246,2,2,5,2,1,3,2,1,0.363742322,-33.06835708,-71.67662414,104.7449812,-30.7915723,72.43305226,-51.24510934,9.603629367,52.62332764,-26.87984914,-25.7434785,49.92005141,-62.12885114,19.09403486,-6.885235136,33.82541453,-33.82541453,20.34866232,-20.34866232,0.294036009,0.206130269,0.132505295,0.186748171,0.112751382,0.067828874
522,16 Feb 2020 - 09:47:14 MST,16 Feb 2020 - 09:47:14 MST,0h 0m 0s,0h 0m 0s,1581871634,1581871634,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,16 Feb 2020 - 09:47:35 MST,16 Feb 2020 - 09:47:35 MST,0h 0m 0s,0h 0m 0s,1581871655,1581871655,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,16 Feb 2020 - 09:49:19 MST,16 Feb 2020 - 09:49:19 MST,0h 0m 0s,0h 0m 0s,1581871759,1581871759,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,16 Feb 2020 - 09:50:30 MST,16 Feb 2020 - 09:50:30 MST,0h 0m 0s,0h 0m 0s,1581871830,1581871830,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,16 Feb 2020 - 09:51:13 MST,16 Feb 2020 - 09:51:13 MST,0h 0m 0s,0h 0m 0s,1581871873,1581871873,1,2,,Text1,1,Linux,Firefox 24.0,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,16 Feb 2020 - 09:51:14 MST,16 Feb 2020 - 09:51:14 MST,0h 0m 0s,0h 0m 0s,1581871874,1581871874,1,2,,Text1,1,Linux,Firefox 24.0,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,16 Feb 2020 - 09:51:35 MST,16 Feb 2020 - 09:57:40 MST,0h 6m 5s,0h 6m 2s,1581871895,1581872260,1,5,,Terminate1,1,Android 9,Chrome 80.0.3987.99,,360,,2,3,1,1,2,1,3,2,1,2,2,2,2,3,3,3,1,4,2,5,84124,1,2,5,1,1,3,1,2,0.552983547,-29.94413231,-4.230644704,34.17477701,-24.89223645,-6.880588034,76.92884736,-45.15602288,24.36517611,-17.95757636,-6.407599744,9.632559071,-9.875301403,-31.15207503,31.39481737,127.1023574,-127.1023574,27.3609304,-27.3609304,0.106864849,0.203474784,0.070537921,0.104244821,0.423674525,0.091203101
529,16 Feb 2020 - 09:52:02 MST,16 Feb 2020 - 09:52:02 MST,0h 0m 0s,0h 0m 0s,1581871922,1581871922,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,16 Feb 2020 - 09:53:32 MST,16 Feb 2020 - 09:53:32 MST,0h 0m 0s,0h 0m 0s,1581872012,1581872012,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,16 Feb 2020 - 09:54:07 MST,16 Feb 2020 - 09:54:08 MST,0h 0m 1s,0h 0m 0s,1581872047,1581872048,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,16 Feb 2020 - 09:54:51 MST,16 Feb 2020 - 09:54:52 MST,0h 0m 1s,0h 0m 0s,1581872091,1581872092,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,16 Feb 2020 - 09:58:56 MST,16 Feb 2020 - 15:43:01 MST,5h 44m 5s,5h 44m 33s,1581872336,1581892981,1,5,,Terminate1,1,,Safari 604.1,,375,,2,3,2,2,2,2,2,1,3,2,2,2,2,1,2,2,1,3,4,5,84102,2,2,3,1,2,2,1,2,0.505787074,-28.20146164,24.8460169,3.355444734,-29.12376189,24.06504134,-36.07546569,41.13418625,157.5749912,-63.33155858,-94.24343258,-35.10530979,-4.118892633,47.03948224,-7.815279813,40.18536394,-40.18536394,27.70446293,-27.70446293,0.088412464,0.128682753,0.419697373,0.136907987,0.133951213,0.09234821
534,16 Feb 2020 - 10:02:22 MST,16 Feb 2020 - 10:17:38 MST,0h 15m 16s,0h 15m 14s,1581872542,1581873458,1,5,,Terminate1,1,,Safari 604.1,,414,,2,3,3,1,2,1,2,3,1,2,1,2,2,3,2,1,3,4,2,5,84121,2,2,2,1,1,3,1,1,0.52901189,-65.17196599,0.503842953,64.66812304,22.58558708,4.668148928,13.50094834,-40.75468434,85.07986366,-49.00083098,-36.07903268,-40.73353944,43.05942591,-8.707948726,6.382062258,75.27074121,-75.27074121,19.20224858,-19.20224858,0.216400148,0.105567119,0.223467824,0.139654942,0.250902471,0.064007495
535,16 Feb 2020 - 10:13:07 MST,16 Feb 2020 - 10:41:27 MST,0h 28m 20s,0h 28m 16s,1581873187,1581874887,1,5,,Terminate1,1,,Safari 604.1,,320,,1,3,2,3,2,1,1,3,2,2,3,1,1,3,2,3,2,4,5,1,84106,2,2,3,1,1,2,1,1,0.534818558,-57.90086795,12.80145108,45.09941687,-33.30057657,-29.5357236,87.93908631,-25.10278614,34.19000439,3.74250447,-37.93250886,-11.95552091,-46.00077134,44.96852482,12.98776743,60.6747096,-60.6747096,45.65941185,-45.65941185,0.171667141,0.202066105,0.120204189,0.151615494,0.202249032,0.152198039
536,16 Feb 2020 - 10:24:33 MST,16 Feb 2020 - 10:38:32 MST,0h 13m 59s,0h 13m 56s,1581873873,1581874712,1,5,,Terminate1,1,Windows 10.0,Chrome 80.0.3987.106,,1920,,2,1,2,1,3,2,3,1,3,2,3,2,3,1,1,4,5,3,2,1,11435,1,2,3,2,2,3,1,1,0.526764219,-12.91240652,-10.25494396,23.16735048,-67.09160612,-36.6547922,52.19584139,51.55055693,35.03396771,-22.79689226,-12.23707544,-4.369417388,32.40646954,14.40251533,-42.43956749,97.25945525,-97.25945525,58.71849399,-58.71849399,0.060132928,0.198812413,0.096384767,0.124743395,0.324198184,0.195728313
537,16 Feb 2020 - 12:07:00 MST,16 Feb 2020 - 12:14:03 MST,0h 7m 3s,0h 7m 0s,1581880020,1581880443,1,5,,Terminate1,1,Mac OS X 10.13.6,Safari 13.0.4,,1280,,3,3,2,1,3,2,3,3,3,3,2,3,3,1,3,4,2,3,1,5,15210,2,2,4,1,2,3,2,2,0.648521425,-76.42155855,16.79389557,59.62766297,-38.30600027,-3.364966932,13.08885139,28.58211582,3.733771666,-17.66981975,13.93604808,-28.11954514,26.6262559,23.87172972,-22.37844048,102.9778614,-102.9778614,52.37763535,-52.37763535,0.226748703,0.111480193,0.052676446,0.091243002,0.343259538,0.174592118
538,16 Feb 2020 - 12:16:15 MST,16 Feb 2020 - 12:57:20 MST,0h 41m 5s,0h 41m 2s,1581880575,1581883040,1,2,,StateofUtah_Choice12,1,,Safari 604.1,,375,,2,3,3,1,2,1,3,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,16 Feb 2020 - 12:55:23 MST,16 Feb 2020 - 12:55:23 MST,0h 0m 0s,0h 0m 0s,1581882923,1581882923,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,16 Feb 2020 - 12:55:49 MST,16 Feb 2020 - 12:55:49 MST,0h 0m 0s,0h 0m 0s,1581882949,1581882949,1,2,,Text1,1,Mac OS X 10.11.1,Safari 9.0.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,16 Feb 2020 - 13:04:10 MST,16 Feb 2020 - 13:18:01 MST,0h 13m 51s,0h 13m 48s,1581883450,1581884281,1,5,,Terminate1,1,,Safari 604.1,,375,,3,2,2,1,1,2,2,2,1,2,1,2,2,2,1,5,1,4,2,3,84081,1,2,3,1,1,2,1,2,0.525799517,-19.53953767,-20.30712362,39.84666129,2.636992333,-58.65883225,43.7791748,12.24266512,-9.936974325,-29.33470329,39.27167762,-19.58763624,-36.73971022,3.256361766,53.0709847,34.51892011,-34.51892011,104.976646,-104.976646,0.100256308,0.170730012,0.114343968,0.149684492,0.115063067,0.349922153
